GoalID,GoalDesc,TargetID,TargetDesc,Indicator,Region,NumDataPoints,Count,TotalCountries,Ratio,WorldAvailability
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Southern Asia,At least 1 data point,8,9,0.89,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Caucasus and Central Asia,At least 1 data point,4,8,0.5,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Eastern Asia,At least 1 data point,3,6,0.5,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],South-eastern Asia,At least 1 data point,5,11,0.45,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Western Asia,At least 1 data point,9,13,0.69,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Developed regions,At least 1 data point,28,55,0.51,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Oceania,At least 1 data point,7,20,0.35,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Sub-Saharan Africa,At least 1 data point,30,51,0.59,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Latin America and the Caribbean,At least 1 data point,22,48,0.46,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Northern Africa,At least 2 data points,3,6,0.5,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Southern Asia,At least 2 data points,8,9,0.89,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Caucasus and Central Asia,At least 2 data points,4,8,0.5,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Eastern Asia,At least 2 data points,3,6,0.5,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],South-eastern Asia,At least 2 data points,5,11,0.45,0.52
1,End poverty in all its forms everywhere,1.5,"By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters",1.5.3 - Number of countries with national and local disaster risk reduction strategies[a],Western Asia,At least 2 data points,9,13,0.69,0.52
